"perks.sprint.flavor" : "You have button to afford $PROP0$% acceleration for $PROP1$sec.\nThis ability has $PROP2$sec cool time."

"perks.tempest.name" : "Tempest"
"perks.tempest.flavor" : "You can place an acceleration trap.\nThis trap afford $PROP2$% acceleration for $PROP1$ sec.\nTrap creation takes $PROP0$sec."

"perks.mayday.name" : "Mayday"
"perks.mayday.flavor" : "You hid a mayday call in the data you sent.\nHiders can know where is the seeker\n every $PROP1$ sec upto $PROP0$ times."

"perks.sheriffGlance.name" : "Sheriff's Glance"
"perks.sheriffGlance.flavor" : "When glancing at the seeker, you alert crewmates.\nThis ability has $PROP0$sec cool time."

"perks.theWounded.name" : "The Wounded"
"perks.theWounded.flavor" : "Once revived, you get $PROP0$% more task contribution\nand $PROP1$% higher resurrection efficiency."

"perks.geniusInStorage.name" : "Genius In Storage"
"perks.geniusInStorage.flavor" : "While you are in Storage or Cargo Bay,\nThe time limit advances by $PROP0$sec.\nThis ability has $PROP1$sec cool time."

"perks.tspResolver.name" : "TSP Resolver"
"perks.tspResolver.flavor" : "You gain $PROP0$% speed acceleration for $PROP1$sec\nwhen you complete tasks."

"perks.agitation.name" : "Agitation"
"perks.agitation.flavor" : "You gain $PROP0$% speed acceleration for $PROP1$sec\nevery time you kill."

"perks.creeper.name" : "The Creeper"
"perks.creeper.flavor" : "You narrow the threat area by $PROP0$%."

"perks.bruteSabotage.name" : "Brute Sabotage"
"perks.bruteSabotage.flavor" : "You close the door with that strong arm.\nIt takes $PROP1$sec to close, and the closed door reopens after $PROP0$sec.\nThis ability has $PROP2$sec cool time."

"perks.insatiable.name" : "Insatiable"
"perks.insatiable.flavor" : "Murderous intent does not subside.\nWhen you kill someone,\nit will tell you where the furthest target is. "

"perks.willNotMissYou.name" : "Will Not Miss You"
"perks.willNotMissYou.flavor" : "Failed kill penalty is reduced by $PROP0$%."

"perks.itWasCrewmate.name" : "It Was Crewmate"
"perks.itWasCrewmate.flavor" : "You recall the memories to maximized your affinity with the task.\nYou can where hider that finished a task is."

"perks.debilitating.name" : "Debilitating"
"perks.debilitating.flavor" : "You can know where is the most inactive player.\nIf everyone is enough active, it will dud.\nThis ability has $PROP0$sec cool time."

"perks.ditherInDarkness.name" : "Dither In Darkness"
"perks.ditherInDarkness.flavor" : "For $PROP0$sec from the start of the game,\nhiders cannot see tasks."

"perks.amnesia.name" : "Amnesia"
"perks.amnesia.flavor" : "When you kill anyone, hiders cannot see tasks for $PROP0$sec.\nThis ability has $PROP1$sec cool time."

"perks.murderersFame.name" : "Murderer's Fame"
"perks.murderersFame.flavor" : "Your kill streak will cover the map with threat area for $PROP0$ sec.\nKills within $PROP1$sec count as streak."

"perks.limitlessAlarm.name" : "Limitless Alarm"
"perks.limitlessAlarm.flavor" : "You gain $PROP0$sec shorter ping interval."

"perks.derelictCorpse.name" : "Derelict Corpse"
"perks.derelictCorpse.flavor" : "You gain $PROP1$% wider kill range\nif there is any corpse $PROP0$m away."

"perks.role.random.name" : "Random"
"perks.role.random.flavor" : "A seeker will be selected randomly."

"perks.role.cleaner.name" : "Cleaner"
"perks.role.cleaner.flavor" : "Ability: $ABILITY$\nYou can clean dead bodies."
"perks.role.cleaner.ability" : "Unlettered Memorial"

"perks.role.hadar.name" : "Hadar"
"perks.role.hadar.flavor" : "Ability: $ABILITY$\nYou hide your own threat range and raid from underground.\nWhile you hide, you cannot kill."
"perks.role.hadar.ability" : "Variable Menace"

"perks.role.raider.name" : "Raider"
"perks.role.raider.flavor" : "Ability: $ABILITY$\nYou can throw axe.\nYou have $PROP0$% kill cool time and receive $PROP1$% kill penalty every kill."
"perks.role.raider.ability" : "Cursed Axe"

"perks.role.reaper.name" : "Reaper"
"perks.role.reaper.flavor" : "Ability: $ABILITY$\nYou can drag dead bodies."
"perks.role.reaper.ability" : "Bloody Trail"

"game.endText.crewmate" : "Team Crewmate Wins"
"game.endText.impostor" : "Team Impostor Wins"
"game.endText.lonelyImpostor" : "Impostor Wins"
"game.endText.arsonist" : "Arsonist Wins"
"game.endText.avenger" : "Avenger Wins"
"game.endText.empiric" : "Empiric Wins"
"game.endText.jackal" : "Team Jackal Wins"
"game.endText.jester" : "Jester Wins"
"game.endText.spectre" : "Team Spectre Wins"
"game.endText.paparazzo" : "Paparazzo Win"
"game.endText.vulture" : "Vulture Wins"
"game.endText.lovers" : "Lovers Win"
"game.endText.trilemma" : "Trilemma Wins"
"game.endText.santa" : "Team Santa Wins <color=#ffffffff>with the Naughty</color>"
"game.endText.rightGuess" : "Mission Complete"
"game.endText.wrongGuess" : "Mission Failure..."
"game.endText.noGame" : "No Game"
"game.endText.nobody" : "And Then There Were None"
"game.endText.nobody.skeld" : "The Skeld, The Wandering Ship In The Cosmos"
"game.endText.nobody.mira" : "<color=#ff1919ff>S.O.S.</color> HQ Is Out Of Control"
"game.endText.nobody.polus" : "At The Fogotten Planet POLUS..."
"game.endText.nobody.airship" : "In The Sky That Nobody Owns"
"game.endText.nobody.fungle" : "Fungle is occupied by fungi"
"game.endText.hostDisconnected" : "The Host Has Been Disconnected"
"game.endText.players" : "Players Win"
"game.endText.hunter" : "Hunter Wins"
"game.endText.escapees" : "Escapees Win"

"game.endScreen.detail" : "Detail"
"game.endScreen.close" : "Close"
"game.endScreen.savedResult" : "Saved to\n%PATH%"

"status.alive" : "Alive"
"status.dead" : "Dead"
"status.exiled" : "Exiled"
"status.disconnected" : "<color=#A0A0A0ff>Disconnected</color>"
"status.pseudocide" : "Pseudocide"
"status.suicide" : "Suicide"
"status.revived" : "Revived"
"status.burned" : "Burned"
"status.embroiled" : "Embroiled"
"status.guessed" : "Guessed"
"status.misguessed" : "Misguessed"
"status.trapped" : "Trapped"
"status.sniped" : "Sniped"
"status.beaten" : "Beaten"
"status.cursed" : "Cursed"
"status.arrested" : "Arrested"
"status.punished" : "Punished"
"status.misfire" : "Misfire"
"status.slapped" : "Slapped"
"status.withered" : "Withered"

"investigators.ui.title" : "What Is The Identity?"

"button.label.admin" : "admin"
"button.label.agent" : "agent"
"button.label.arrest" : "arrest"
"button.label.capture" : "capture"
"button.label.blank" : "blank"
"button.label.blaze" : "blaze"
"button.label.boost" : "boost"
"button.label.busker.pseudocide" : "pseudocide"
"button.label.busker.revive" : "revive"
"button.label.camouflage" : "camo"
"button.label.chainShift" : "shift"
"button.label.clarify" : "clarify"
"button.label.clean" : "clean"
"button.label.close" : "close"
"button.label.decoy" : "decoy"
"button.label.destroy" : "destroy"
"button.label.disturb" : "disturb"
"button.label.douse" : "douse"
"button.label.drag" : "drag"
"button.label.drop" : "drop"
"button.label.eat" : "eat"
"button.label.equip" : "equip"
"button.label.embroil" : "embroil"
"button.label.emergency" : "emergency"
"button.label.emi" : "e.m.i."
"button.label.erase" : "erase"
"button.label.film" : "film"
"button.label.guard" : "guard"
"button.label.guess" : "guess"
"button.label.hadar.hide" : "lurk"
"button.label.hadar.appear" : "raid"
"button.label.ignite" : "ignite"
"button.label.infect" : "infect"
"button.label.involve" : "involve"
"button.label.kill" : "kill"
"button.label.monitor" : "monitor"
"button.label.morph" : "morph"
"button.label.ninja" : "evasion"
"button.label.oracle" : "oracle"
"button.label.paint" : "paint"
"button.label.place" : "place"
"button.label.poltergeist" : "poltergeist"
"button.label.present" : "present"
"button.label.recapture" : "recapture"
"button.label.release" : "release"
"button.label.repair" : "repair"
"button.label.revive" : "revive"
"button.label.ritual.search" : "search"
"button.label.sample" : "sample"
"button.label.seal" : "seal"
"button.label.search" : "search"
"button.label.sidekick" : "sidekick"
"button.label.snipe" : "snipe"
"button.label.suicide" : "suicide"
"button.label.swap" : "swap"
"button.label.throw" : "throw"
"button.label.track" : "track"
"button.label.unequip" : "unequip"
"button.label.warp" : "warp"
"button.label.weep" : "weep"
"button.label.bomb" : "bomb"
"button.label.vital" : "vitals"
"button.label.void" : "void"

"option.spawnMethod.location.cafeteria" : "Cafeteria"
"locations.cafeteria" : "Cafeteria"
"locations.weapons" : "Weapons"
"locations.lifeSupport" : "O2"
"locations.navigation" : "Navigation"
"locations.shields" : "Shields"
"locations.comms" : "Comms."
"locations.admin" : "Admin"
"locations.storage" : "Storage"
"locations.electrical" : "Electrical"
"locations.lowerEngine" : "Lower Engine"
"locations.security" : "Security"
"locations.reactor" : "Reactor"
"locations.upperEngine" : "Upper Engine"
"locations.medBay" : "Med Bay"
"locations.launchpad" : "Launchpad"
"locations.locker" : "Locker"
"locations.decontamination" : "Decon."
"locations.laboratory" : "Laboratory"
"locations.rendezvous" : "Rendezvous"
"locations.office" : "Office"
"locations.greenhouse" : "Greenhouse"
"locations.balcony" : "Balcony"
"locations.dropship" : "Dropship"
"locations.specimenRoom" : "Specimens"
"locations.snowdrift" : "Snowdrift"
"locations.ejection" : "Ejection"
"locations.abditory" : "Abditory"
"locations.drill" : "Drill"
"locations.cargoBay" : "Cargo Bay"
"locations.toilet" : "Toilet"
"locations.lounge" : "Lounge"
"locations.record" : "Records"
"locations.gapRoom" : "Gap Room"
"locations.shower" : "Showers"
"locations.mainHall" : "Main Hall"
"locations.medical" : "Medical"
"locations.kitchen" : "Kitchen"
"locations.viewingDeck" : "Viewing Deck"
"locations.armory" : "Armory"
"locations.cockpit" : "Cockpit"
"locations.engineRoom" : "Engine Room"
"locations.brig" : "Brig"
"locations.vault" : "Vault"
"locations.jungleLabo": "Laboratory"
"locations.jungleReactor": "Reactor"
"locations.jungleGreenhouse": "Greenhouse"
"locations.beachToJungle": "Jungle Path"
"locations.campfire": "Campfire"
"locations.beachCafeteria": "Cafeteria"
"locations.beachSplashzone": "Splash Zone"
"locations.highlandsComm": "Communications Room"
"locations.beachKicken": "Kitchen"
"locations.beachDropship": "Dropship"
"locations.miningPit": "Mining Pit"
"locations.upperEngine": "Upper Engine"
"locations.meetingRoom": "Meeting Room"
"locations.storage": "Storage"
"locations.lookout": "Lookout"

"help.contents" : "Contents"
"help.contents.general" : "General"
"help.contents.roles" : "Roles"
"help.contents.tasks" : "Tasks"
"help.contents.maps" : "Maps"
"help.contents.general.button" : "Button Operation"
"help.contents.general.button.detail" : "NoS adds some buttons.You can interact a button by mouse click or key operation."
"help.contents.general.button.killButtonDetail" : "Kill buttons of Sniper and Raider invoke the unique action can be fired by click near your own player. "
"help.contents.roles.deadBodiesDragging" : "Dead Bodies Dragging"
"help.contents.roles.deadBodiesDragging.detail" : "Players have some of the roles can drag and drop dead bodies.\nThere are the relevant roles.\n\n<color=#6e33a3ff><b>Necromancer</b></color> (<color=#8cffffff>Crewmate</color>)\n  Necromancer can make the dead body revive in the designated room.\n<color=#f51818ff><b>Reaper</b></color> (<color=#f51818ff>Impostor</color>)\n  Reaper can move from a vent to all vents.\n<color=#fd54a7ff><b>Jester</b></color> (<color=#ffaa00ff>Neutral</color>)\n  Jester use the abilities to win by exile."
"help.contents.maps.onewayMeetingRoom" : "One-way Meeting Room (Airship)"
"help.contents.maps.onewayMeetingRoom.detail" : "In Airship, the one-way radders connect between Gap Room and Meeting Room.\n\nRequired Settings:\n  Map Option: On\n    One Way Meeting Room (Airship): On"
"help.contents.tasks.additionalWirings" : "Additional Wirings"
"help.contents.tasks.additionalWirings.detail" : "In Airship, some of wiring spots are added.\n\nRequired Settings:\n  Map Option: On\n    Additional Wirings: On"
"help.contents.tasks.safeTask" : "Easy Safe Task (Airship)"
"help.contents.tasks.safeTask.detail" : "In Airship, Safe task's first step is changed.\nIt requires entering PIN shown by the paper.\n\nBe careful, you cannot check input state.\n\nRequired Settings:\n  Meister's Task Option: On\n    Use Vanilla Safe Task: Off"

"designers.ui.drag" : "Please Drop An Image..."
"designers.dialog.exportSuccessfully" : "Exported Succesfully."
"designers.external" : "Export for Other Mods"
"designers.external.theOtherRoles" : "The Other Roles"
"designers.external.superNewRoles" : "SuperNewRoles"
"designers.external.extremeRoles" : "Extreme Roles"
"designers.category.hat" : "Hats"
"designers.category.visor" : "Visors"
"designers.category.nameplate" : "Nameplates"
"designers.button.addCosmetics" : "Add Cosmetics"
"designers.button.save" : "Save"
"designers.button.export" : "Export"
"designers.dialog.confirmErase" : "Do you want to delete?"
"designers.state.idle" : "Idle"
"designers.state.walk" : "Walk"
"designers.state.climbUp" : "Climb Up"
"designers.state.climbDown" : "Climb Down"
"designers.state.flip" : "Flip"
"designers.options.bounce" : "Bounce"
"designers.options.adaptive" : "Adaptive"
"designers.options.behind" : "Behind"
"designers.options.isSkinny" : "Skinny"
"designers.options.hideHands" : "Hide Hands"
"designers.options.behindHat" : "Behind Hat"
"designers.parts.idle" : "Idle"
"designers.parts.idleFlip" : "Idle (Flip)"
"designers.parts.back" : "Idle Back"
"designers.parts.backFlip" : "Idle Back (Flip)"
"designers.parts.move" : "Move"
"designers.parts.moveFlip" : "Move (Flip)"
"designers.parts.moveBack" : "Move Back"
"designers.parts.moveBackFlip" : "Move Back (Flip)"
"designers.parts.climb" : "Climb"
"designers.parts.climbFlip" : "Climb (Flip)"
"designers.parts.image" : "Image"
"designers.label.name" : "Name"
"designers.label.author" : "Author"
"designers.label.package" : "Package"
"designers.label.fps" : "FPS"
"designers.label.id" : "ID"
"designers.label.format" : "Format"
"designers.label.priority" : "Priority"
"designers.requiredField" : "Required Field"
"designers.packages" : "Packages"
"designers.packages.empty" : "(empty)"

"help.assignable.filter.gameMode" : "Game Mode"
"help.assignable.filter.spawnable" : "Spawnable"
"help.assignable.filter.crewmate" : "Crewmate"
"help.assignable.filter.impostor" : "Impostor"
"help.assignable.filter.neutral" : "Neutral"

"help.header.myRoles" : "My Roles"
"help.header.roles" : "Roles"
"help.header.ghostRoles" : "Ghost Roles"
"help.header.modifiers" : "Modifiers"
"help.header.options" : "Options"
"help.header.help" : "Help"

"help.index.myRoles" : "My Roles"
"help.index.roles" : "Roles"
"help.index.ghostRoles" : "Ghost"
"help.index.modifiers" : "Modifiers"
"help.index.options" : "Options"
"help.index.help" : "Help"

"help.settings.spawnpoints" : "Spawn Points"

"option.ritualOption" : "\"Ritual\""
"option.numOfMissions" : "Num of missions"
"option.lengthOfMission" : "Length of mission"
"option.killCoolDown" : "Kill Cooldown"
"option.killFailedPenalty" : "kill Failed Penalty"
"option.searchCoolDown" : "Crewmate Search Cooldown"
"option.searchableDistance" : "Searchable Distance"

"gamemode.battle" : "Battle"
"gamemode.viruscrisis" : "Zombie Crisis"
"gamemode.compete" : "Knife Duel Mode"

"option.connectCacheTime" : "Connect Cache Time"

"option.winnerIfTimesUpOption" : "Winner If Times Up"
"option.winnerIfTimesUpOption.Survival" : "Survival"
"option.winnerIfTimesUpOption.Infected" : "Infected"

"option.battleOption" : "Battle Settings"
"option.battleOption.killCooldownOption" : "Snipe Cool Down"
"option.battleOption.initCooldownOption" : "Initial Snipe Cool Down"
"option.battleOption.snipeCoolDown" : "Snipe Cool Down"
"option.battleOption.shotSizeOption" : "Shot Size"
"option.battleOption.shotEffectiveRangeOption" : "Shot Effective Range"
"option.battleOption.noticeRangeOption" : "Sound Effect Range"

"option.competeOption" : "Knife Duel"
"option.competeOption.killCooldown" : "Kill Cooldown"
"option.competeOption.reviveDelay" : "Revive Delay"
"option.competeOption.tip" : "Waring：Time limit must be turned on"

"option.exclusiveAssignment.JackalAndPavlovAndMoriarty" : "Jackal or Pavlov or Moriarty"
"option.exclusiveAssignment.EvilAceAndCovert" : "EvilAce or Covert"
"option.exclusiveAssignment.ExecutionerAndAssassin" : "Executioner or Assassin"

"option.tab.ghostRoles" : "Ghost <color=#ffffffff>Roles and </color><color=#87ff8cff>Additional </color><color=#ffffffff>Roles</color>"
"option.tab.advancedSettings" : "Advanced <color=#ffffffff>Settings and </color><color=#87ff8cff>Additional </color><color=#ffffffff>Roles</color>"

"option.canBeSick" : "Can Be Sick"
"option.canBeBait" : "Can Be Bait"
"option.canBeFlash" : "Can Be Flash"
"option.canBeSignaller" : "Can Be Signaller"
"option.canBeSecondaryJackal" : "Can Be Jackal(Extra)"
"option.canBeCheater" : "Can Be Cheater"
"option.canBeDeputyMayor" : "Can Be Deputy Mayor"
"option.canBeOnlineCelebrity" : "Can Be Online Celebrity"
"option.canBeSuperstar" : "Can Be Superstar"
"option.canBeSinger" : "Can Be Bitch"
"option.canBeWanted" : "Can Be Wanted"
"option.canBeVoter" : "Can Be Voter"
"option.canBeProfessionalAssassin" : "Can Be Professional Assassin"
"option.canBeRadar" : "Can Be Radar"
"option.showNumberOfEvilNeutralRoles" : "Show The Remaining Number Of Evil Neutrals"
"option.dontShowImpostorCountIfDidntExile" : "Do Not Show Remaining Number Of Impostor Or Neutrals If Skipped"
"option.useSpecialRoleExiledText" : "Use Special Role Exiled Text(Made by 凛)"
"option.showExtraRoles" : "Show Secondary Roles When Exiled"
"option.dontShowExtraVotes" : "Do Not Show Extra Votes"

"role.guesser.canWinAlong" : "Can Win Alone"
"role.guesser.guessCountToWin" : "Number Of Correct Guesses To Win"
"role.guesser.spawnableRoleFilter" : "Only display enabled roles"

"role.tracker.prefix" : "Track target"

"role.agent.canKnowImpostorAndJackal" : "Agent can know Impostors/Jackal team/Pavlov/Moriarty"
"role.agent.theLeastCompletedTasks" : "Number of tasks to know Impostors/Jackal team/Pavlov/Moriarty"
"role.agent.willBeFoundLeft" : "Remaining tasks will reveal"

"role.bait.canBeExtraRole" : "Is Secondary Role"

"role.madmate.taskPercent" : "Num Of Tasks Required To Know Impostors"
"role.madmate.IgnoringMadmate" : "Ignoring Madmates When Check End Conditions"
"role.madmate.CanTurnIntoImpostor" : "Can Turn Into Impostor"

"role.sheriff.madmateCanKillEveryone" : "Can Kill Arbitrarily As Madmate"
"role.sheriff.jackalCanKillEveryone" : "Can Kill Arbitrarily As Madmate(Extra)"

"role.spy.isGuessable" : "Is Guessable"

"role.bountyHunter.canChangeTarget" : "Has Change Target Button"
"role.bountyHunter.changeTargetCoolDown" : "Change Target Cool Down"

"role.jackal.createSidekickCoolDown" : "Create Sidekick Cool Down"
"role.jackal.jackalCanChooseNextSidekick" : "Jackal Can Choose Next Sidekick"

"role.jester.isGuessable" : "Is Guessable"

"role.paparazzo.isGuessable" : "Is Guessable"

"role.chainShifter.cleanTasks" : "Clear Tasks After Shifter(not tested)"
"role.chainShifter.canShiftEvenDied" : "Can Shift After Died"

"role.lover.hasPrivateChat" : "Has Private Chat(not tested)"

"role.lastImpostor.canSpawn" : "Attention: It Spawn Forcibly"
"role.lastImpostor.guessCount" : "Last Impostor Shots"

"role.opportunist.canWinWithPavlov" : "Can Win With Pavlovs"
"role.opportunist.canWinWithMoriarty" : "Can Win With Moriarty"
"role.opportunist.canWinWithCascrubinter" : "Can Win With Cascrubinter"
"role.opportunist.canWinWithGuessers" : "Can Win With Guessers"
"role.opportunist.canWinWithYandere" : "Can Win With Yandere"
"role.opportunist.canWinWithSanta" : "Can Win With Santa"
"role.opportunist.canWinWithWerewolf" : "Can Win With Werewolf"
"role.opportunist.canWinWithOracle" : "Can Win With Oracle"
"role.opportunist.canWinWithGhost" : "Can Win With Ghost"
"role.opportunist.canWinWithPuppeteer" : "Can Win With Puppeteer"
"role.opportunist.canWinWithSpectre" : "Can Win With Spectre"
"role.opportunist.canWinWithPaparazzo" : "Can Win With Paparazzo"
"role.opportunist.canWinWithHighRoller" : "Can Win With High Roller"
"role.opportunist.taskDuring" : "Task During"
"role.opportunist.useSpecialTasks" : "Use Special asks"

"role.holmes.name" : "Holmes"
"role.holmes.short" : "H"
"role.holmes.hint" : "I'll find out the truth!"
"role.holmes.description" : "Find out the truth"
"role.holmes.info" : "Get players' role.\nWhen you survey the Moriarty team, the obtained profession will become a random crewmate role(As of Nebula 2.3.1's role)"
"role.holmes.isGuessable" : "Can be guessed"
"role.holmes.surveyCooldown" : "Survey Cooldown"
"role.holmes.maxSurveyNumber" : "Max Survey Number"
"role.holmes.canKnowJobs" : "Can Get The Real Role"

"role.sanctifier.name" : "Sanctifier"
"role.sanctifier.short" : "SAN"
"role.sanctifier.hint" : "Sanctification roles"
"role.sanctifier.description" : "Sanctification everything"
"role.sanctifier.info" : "Unset some roles, including Madmate"
"role.sanctifier.canUnsetMadmate" : "Can Unset Madmate"
"role.sanctifier.canUnsetGuesser" : "Can Unset Guesser"
"role.sanctifier.canUnsetSidekick" : "Can Unset Sidekick"
"role.sanctifier.maxUnsetNumber" : "Max Unset Number"
"role.sanctifier.cooldown" : "Unset Cooldown"

"role.schrodingersCat.name" : "Schrodinger's Cat"
"role.schrodingersCat.short" : "Cat"
"role.whiteCat.name" : "Schrodinger's Cat"
"role.whiteCat.short" : "Cat"
"role.redCat.name" : "Schrodinger's Cat"
"role.redCat.short" : "Cat"
"role.blueCat.name" : "Schrodinger's Cat"
"role.blueCat.short" : "Cat"
"role.pavlovsCat.name" : "Schrodinger's Cat"
"role.pavlovsCat.short" : "Cat"
"role.werewolfsCat.name" : "Schrodinger's Cat"
"role.werewolfsCat.short" : "Cat"
"role.oraclesCat.name" : "Schrodinger's Cat"
"role.oraclesCat.short" : "Cat"
"role.schrodingersCat.hint" : "Get killed and join the killer's team"
"role.schrodingersCat.description" : "Get killed and join the killer's team"
"role.whiteCat.hint" : "Get killed and join the killer's team"
"role.whiteCat.description" : "Get killed and join the killer's team"
"role.redCat.hint" : "Get killed and join the killer's team"
"role.redCat.description" : "Get killed and join the killer's team"
"role.blueCat.hint" : "Get killed and join the killer's team"
"role.blueCat.description" : "Get killed and join the killer's team"
"role.pavlovsCat.hint" : "Get killed and join the killer's team"
"role.pavlovsCat.description" : "Get killed and join the killer's team"
"role.werewolfsCat.hint" : "Get killed and join the killer's team"
"role.werewolfsCat.description" : "Get killed and join the killer's team"
"role.oraclesCat.hint" : "Get killed and join the killer's team"
"role.oraclesCat.description" : "Get killed and join the killer's team"
"role.schrodingersCat.info" : "Get killed and join the killer's team"
"role.whiteCat.info" : "Get killed and join the killer's team"
"role.redCat.info" : "Get killed and join the killer's team"
"role.blueCat.info" : "Get killed and join the killer's team"
"role.pavlovsCat.info" : "Get killed and join the killer's team"
"role.werewolfsCat.info" : "Get killed and join the killer's team"
"role.oraclesCat.info" : "Get killed and join the killer's team"
"role.schrodingersCat.isGuessable" : "Can Be Guessed"
"role.schrodingersCat.canBeCrewmate" : "Cann Be Crewmate"
"role.schrodingersCat.canBeImpostor" : "Can Be Impostor"
"role.schrodingersCat.canBeJackal" : "Can Be Jackal"
"role.schrodingersCat.canBePavlovs" : "Can Be Pavlovs"
"role.schrodingersCat.canUseKillButtonI" : "(Impostor)Can Use Kill Button"
"role.schrodingersCat.canUseKillButton" : "(Jackal)Can Use Kill Button"
"role.schrodingersCat.canUseKillButtonP" : "(Pavlovs)Can Use Kill Button"
"role.schrodingersCat.killCooldown" : "(Jackal)Kill Cooldown"
"role.schrodingersCat.killCooldownP" : "(Pavlovs)Kill Cooldown"
"role.schrodingersCat.canAlwaysChangeTeam" : "Can Always Change Team"
"role.schrodingersCat.canBeWerewolf" : "Can Be Werewolf"
"role.schrodingersCat.canUseKillButtonW" : "(Werewolf)Can Use Kill Button"
"role.schrodingersCat.killCooldownW" : "(Werewolf)Kill Cooldown"
"role.schrodingersCat.canBeOracle" : "Can Be Oracle"
"role.schrodingersCat.canUseKillButtonO" : "(Oracle)Kill Cooldown"
"role.schrodingersCat.killCooldownO" : "(Oracle)Kill Cooldown"
"role.schrodingersCat.fixCamera" : "Fix Camera After Being Killed\n(May cause unable to win after being killed)"
"role.schrodingersCat.maxChangeCnt" : "Max Change Team Count"

"role.madman.name" : "Madman"
"role.madman.short" : "Mad"
"role.madman.info" : "Replace he"
"role.madman.hint" : "Replace he"
"role.madman.description" : "Replace he"
"role.madman.isGuessable" : "Can Be Guessed"
"role.madman.killCooldown" : "Kill Cooldown"

"role.sick.name" : "Sick"
"role.sick.short" : "Sick"
"role.sick.description" : "You killed me? You're dead meat too!"
"role.sick.info" : "One that kill me will die in my grave"

"role.vampire.name" : "Vampire"
"role.vampire.short" : "Vam"
"role.vampire.hint" : "Kill the Crewmates with your bites"
"role.vampire.description" : "Bite your enemies"
"role.vampire.info" : "Use the kill button to suck blood.\nAfter a period of time, the target will dies."
"role.vampire.dieAfterSuckBlond" : "Die After Suck Blond"
"role.vampire.suckBlondCooldown" : "Suck Blond Cooldown"

"role.assassin.name" : "Assassin"
"role.assassin.short" : "Ass"
"role.assassin.hint" : "Surprise and assassinate your foes"
"role.assassin.description" : "Surprise and assassinate your foes"
"role.assassin.info" : "The Assassin is an Impostor who has the ability to kill another player all over the map.\nYou can mark a player with your ability and by using the ability again, you jump to the position of the marked player and kill it."
"role.assassin.assassinateCooldown" : "Assassinate Cooldown"
"role.assassin.hasLeavesAfterAssassin" : "Has Leaves After Assassin"
"role.assassin.colorDuringTime" : "Show Killer Color During Time"
"role.assassin.maxExistenceTime" : "Max Leaves Existence Time"

"role.observer.name" : "Observer"
"role.observer.short" : "Obs"
"role.observer.hint" : "Observe them quietly"
"role.observer.description" : "Observe them quietly"
"role.observer.info" : "Has Impostor vision and has into vent ability"
"role.observer.canUseVent" : "Can Into Vents"
"role.observer.hasImpostorLight" : "Has Impostor Vision"
"role.observer.hideCoolDown" : "Observe Cooldown"
"role.observer.hideDuringTime" : "Observe During"

"role.onlinecelebrity.name" : "Online Celebrity"
"role.onlinecelebrity.short" : "OC"
"role.onlinecelebrity.hint" : "Everyone is notified when you die"
"role.onlinecelebrity.description" : "Everyone is notified when you die"
"role.onlinecelebrity.info" : "Everyone is notified when you die"

"role.serialkiller.name" : "Serial Killer"
"role.serialkiller.short" : "SK"
"role.serialkiller.hint" : "You crave blood"
"role.serialkiller.description" : "You crave blood"
"role.serialkiller.info" : "Satisfy your bloodthirsty desires by killing."
"role.serialkiller.killCooldown" : "Special Kill Cooldown"
"role.serialkiller.suicideMaxTime" : "Countdown to Suicide"

"role.demagogue.name": "Demagogue"
"role.demagogue.short": "Dem"
"role.demagogue.hint": "Persuasion is also an art"
"role.demagogue.description": "Persuasion is also an art"
"role.demagogue.info": "You don't use vents or kill abilities, but you can recruit players to become Impostors.\nMost Crewmate roles have special corresponding roles."
"role.demagogue.demagogueMaxCreateCount": "Maximum Recruits"

"role.decider.name": "Decider"
"role.decider.short": "Dec"
"role.decider.hint": "Who's the real gambler now?"
"role.decider.description": "Who's the real gambler now?"
"role.decider.info": "You control the ship's authority."
"role.decider.chanceToSpawnAsSecondarySide": "Chance to spawn as Evil Decider"
"role.decider.definitiveAssignment": "Fair team assignment for multiples"
"role.decider.decideCount": "Number of Decisions"
"role.decider.niceDeciderCannotKillCrewmate": "Nice Decider cannot decide Crewmates"
"role.decider.decideLeft": "Decisions Remaining"
"role.decider.prefix.primary": "Nice"
"role.decider.prefix.secondary": "Evil"
"role.decider.numOfSecondarySide": "Number of Evil Deciders"
"role.decider.madmateCanKillEveryone": "Madmate Nice Decider can decide anyone"
"role.decider.jackalCanKillEveryone": "Jackal Nice Decider can decide anyone"

"role.niceDecider.name": "Nice Decider"
"role.niceDecider.short": "Nice Dec"
"role.niceDecider.hint": "Decide all <color=#ff1919ff>Impostors</color>"
"role.niceDecider.description": "Decide all <color=#ff1919ff>Impostors</color>"
"role.niceDecider.info": "Decide all <color=#ff1919ff>Impostors</color>."

"role.evilDecider.name": "Evil Decider"
"role.evilDecider.hint": "Fill the ship with evil"
"role.evilDecider.description": "Fill the ship with evil"
"role.evilDecider.short": "Evil Dec"
"role.evilDecider.info": "Kill the eyewitnesses."

"role.flash.name": "Flash"
"role.flash.short": "Fla"
"role.flash.hint": "You're speeding"
"role.flash.description": "You're speeding"
"role.flash.info": "You're speeding."
"role.flash.customSpeed": "Speed Multiplier"

"role.swapper.name": "Swapper"
"role.swapper.swapCount": "Maximum Swaps"
